time;latitude;longitude;depth;mag;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
2017-07-10 23:18;35.8088;-1.6856;10;4.8;mwr;;46;1.857;0.87;us;us100098pt;2017-10-06 19:56;62 km NNW of Beni Saf, Algeria;earthquake;4.7;1.9;0.066;22;reviewed;us;us
2017-07-08 06:42;35.9107;-1.6313;10;4.3;mb;;84;1.747;1.22;us;us1000984v;2017-10-02 20:47;70 km NW of El Amria, Algeria;earthquake;7.2;1.9;0.178;9;reviewed;us;us
2017-07-01 04:10;46.5239;7.0043;1.59;4.1;mwr;;62;0.259;0.96;us;us100095q7;2017-09-26 22:03;7 km E of Châtel-Saint-Denis, Switzerland;earthquake;3;6.3;0.062;25;reviewed;us;us
2017-04-29 06:56;43.1509;-14.5833;10;4.2;mb;;238;5.476;0.65;us;us10008m04;2017-07-20 22:32;North Atlantic Ocean;earthquake;13.6;2;0.167;10;reviewed;us;us
2017-04-08 05:52;44.2747;7.3356;4.02;2.9;ml;;127;0.907;1.1;us;us10008ftc;2017-06-23 03:26;4 km W of Valdieri, Italy;earthquake;3.3;11.6;0.054;45;reviewed;us;us
2017-03-10 01:43;42.9535;-1.7443;2.65;4.1;mwr;;66;3.676;0.75;us;us10008831;2021-08-26 22:25;Pyrenees;earthquake;7.3;5.5;0.065;23;reviewed;us;us
2017-03-09 05:48;38.0774;-0.8585;10.88;2.5;ml;;249;0.502;0.44;us;us10008823;2022-08-07 07:43;1 km W of Benejúzar, Spain;earthquake;11.4;12.9;0.256;2;reviewed;us;us
2017-03-04 20:46;36.5481;6.7383;10.38;4.7;mb;;66;2.262;0.91;us;us10008715;2017-05-30 21:58;13 km NE of Didouche Mourad, Algeria;earthquake;5.1;4.1;0.062;79;reviewed;us;us
2017-02-01 18:22;39.5922;-8.8651;10.86;3.6;ml;;192;0.706;0.34;us;us20008fs6;2017-04-26 21:38;4 km WSW of Porto de Mós, Portugal;earthquake;5.7;7.3;0.091;16;reviewed;us;us
2017-01-29 03:55;36.1694;4.4969;10;4.6;mb;;70;3.724;0.52;us;us10007w0w;2017-04-26 21:38;9 km NNE of Mansourah, Algeria;earthquake;7.5;1.9;0.111;24;reviewed;us;us
2016-12-11 16:27;48.49;-4.46;2;3.9;ml;;;;1.15;us;us2000802d;2017-03-08 21:14;2 km WSW of Plabennec, France;earthquake;5.1;6.8;;;reviewed;ldg;ldg
2016-12-03 04:01;47.06;5.43;2;4.1;ml;;;;1.14;us;us10007ela;2017-03-03 02:06;2 km SE of Damparis, France;earthquake;4.3;6.8;;;reviewed;ldg;ldg
2016-11-23 10:28;38.2507;-0.877;10.8;3;mb_lg;;;;0.89;us;us10007cud;2017-02-15 18:21;5 km ESE of Hondón de los Frailes, Spain;earthquake;9.1;10.1;;;reviewed;mdd;mdd
2016-11-05 16:43;35.9323;4.0112;10;4.2;mb;;63;3.962;0.84;us;us100074db;2017-02-01 21:21;16 km WSW of Melouza, Algeria;earthquake;5.9;1.9;0.108;24;reviewed;us;us
2016-10-24 10:44;46.421;7.5763;5.76;4.4;mb;;59;0.2;0.81;us;us20007gdv;2017-01-19 19:31;6 km NW of Leukerbad, Switzerland;earthquake;4.1;4.2;0.269;4;reviewed;us;us
2016-10-01 19:17;46.04;6.87;2;3.8;ml;;;;1.45;us;us10006ukc;2017-03-20 15:44;12 km ESE of Samoëns, France;earthquake;5.6;7.8;;;reviewed;ldg;ldg
2016-08-31 15:02;36.2521;-5.4085;5.8;3.8;mb;;;;0.8;us;us10006j5n;2016-11-28 20:28;Strait of Gibraltar;earthquake;5.9;7.2;0.359;2;reviewed;mdd;us
2016-08-24 21:33;36.5511;-11.2826;10;4.1;mb;;162;2.053;0.99;us;us20006tr6;2016-11-18 23:58;214 km WSW of Sagres, Portugal;earthquake;5.9;2;0.127;17;reviewed;us;us
2016-08-19 07:44;39.2571;-10.3502;10;4.4;mb;;55;1.77;0.83;us;us10006f70;2016-11-18 23:58;84 km W of Peniche, Portugal;earthquake;6.2;1.4;0.066;67;reviewed;us;us
2016-08-11 05:24;36.5922;-12.6626;10;4.7;mb;;81;3.123;1.1;us;us10006cvm;2016-10-25 23:10;Azores-Cape St. Vincent Ridge;earthquake;8.9;1.9;0.075;54;reviewed;us;us
2016-07-31 23:48;36.09;-7.8299;10;4.1;mb;;51;1.313;0.84;us;us10006939;2016-10-19 00:52;103 km S of Faro, Portugal;earthquake;6;1.9;0.101;27;reviewed;us;us
2016-07-30 16:21;44.94;7.21;11;4.2;mb;;;;1.14;us;us100068v0;2016-10-19 00:51;0 km SSW of Fleccia-Chianavasso, Italy;earthquake;4.7;4.5;0.124;18;reviewed;rom;us
2016-07-06 16:52;36.4219;3.4701;10;4.3;mb;;83;3.524;0.81;us;us100061ff;2016-09-02 17:36;19 km SW of Lakhdaria, Algeria;earthquake;6.6;1.8;0.116;21;reviewed;us;us
2016-06-30 00:38;37.5026;-16.3729;12.99;4.3;mb;;86;4.717;0.9;us;us10005yjx;2016-08-30 23:08;Azores-Cape St. Vincent Ridge;earthquake;8.2;5.5;0.177;9;reviewed;us;us
2016-06-19 13:27;47.2669;-0.6721;10;3.5;ml;;;;0.73;us;us200065k4;2016-08-26 22:15;4 km ESE of La Jumellière, France;earthquake;3.1;1.6;;;reviewed;csem;ldg
2016-06-11 19:58;36.4002;3.4497;10;4;mb;;105;3.548;0.55;us;us200063w4;2022-08-02 21:37;22 km SW of Lakhdaria, Algeria;earthquake;8.6;1.9;0.164;10;reviewed;us;us
2016-06-11 18:57;36.6382;2.3311;10;4.1;mb;;97;2.826;0.86;us;us200063vz;2016-08-24 21:22;11 km WNW of Tipasa, Algeria;earthquake;7.6;1.9;0.166;10;reviewed;us;us
2016-06-01 18:34;36.3739;3.4242;10;4;mb;;88;3.744;0.88;us;us20005zsw;2016-08-10 18:30;24 km WNW of Aïn Bessem, Algeria;earthquake;4.3;1.9;0.126;17;reviewed;us;us
2016-05-31 13:35;36.4823;3.5033;13.13;4.8;mb;;45;3.768;0.89;us;us20005zek;2022-08-02 20:22;northern Algeria;earthquake;6.7;3.7;0.042;174;reviewed;us;us
2016-05-29 19:05;36.381;3.4756;10;4.3;mb;;88;3.78;1.22;us;us20005z3f;2016-08-10 18:30;20 km WNW of Aïn Bessem, Algeria;earthquake;7;1.9;0.097;30;reviewed;us;us
2016-05-29 01:23;36.2418;3.5018;10;4.2;mb;;96;3.85;1.07;us;us20005yzj;2016-08-10 18:30;16 km WSW of Aïn Bessem, Algeria;earthquake;7.3;1.9;0.104;26;reviewed;us;us
2016-05-28 20:00;36.3224;3.5907;10;4.5;mb;;116;3.888;0.46;us;us20006014;2016-08-10 18:30;8 km WNW of Aïn Bessem, Algeria;earthquake;8;1.9;0.242;5;reviewed;us;us
2016-05-28 19:54;36.4313;3.5166;11.43;5.4;mww;;29;3.795;0.72;us;us20005yxt;2022-05-03 15:31;16 km SSW of Lakhdaria, Algeria;earthquake;6.9;3.2;;;reviewed;us;us
2016-05-16 05:19;36.3384;3.4758;13.16;4.7;mb;;89;3.795;0.75;us;us10005hq2;2016-07-22 15:39;18 km WNW of Aïn Bessem, Algeria;earthquake;8.1;3.9;0.045;152;reviewed;us;us
2016-05-02 06:36;47.07;0.47;2;4.2;ml;;;;1.37;us;us10005gi0;2016-07-19 16:03;6 km SE of L'Île-Bouchard, France;earthquake;4.6;6;;;reviewed;ldg;ldg
2016-04-28 02:46;46.042;-1.1667;10;3.9;mwr;;88;0.902;0.91;us;us10005c3r;2020-07-10 11:01;6 km WSW of Châtelaillon-Plage, France;earthquake;5.9;1.9;0.078;16;reviewed;us;us
2016-04-25 00:44;43.4658;-0.5662;2;3.9;ml;;;;1;us;us10005bjg;2016-07-07 22:49;3 km E of Arthez-de-Béarn, France;earthquake;6.7;2;;;reviewed;csem;csem
2016-04-10 13:48;36.3728;3.5105;14.57;4.8;mb;;89;3.81;1.08;us;us20005gtz;2022-08-02 13:39;17 km WNW of Aïn Bessem, Algeria;earthquake;8.3;4.6;0.102;29;reviewed;us;us
2016-04-05 13:39;35.7225;-3.7432;10;4.2;mb;;124;3.612;1.26;us;us20005hgt;2016-06-17 17:45;Strait of Gibraltar;earthquake;5.9;1.9;0.124;21;reviewed;us;us
2016-03-25 08:05;36.5924;-3.4103;10;3.9;mb_lg;;188;2.166;0.59;us;us20005csd;2022-08-02 12:01;14 km SSE of Torrenueva, Spain;earthquake;9.2;2;;;reviewed;us;mdd
2016-03-16 19:10;35.6679;-3.5522;10;4.2;mb;;124;2.806;0.46;us;us20005asz;2016-05-20 20:05;57 km NE of Al Hoceïma, Morocco;earthquake;9.4;2;0.175;9;reviewed;us;us
2016-03-16 15:43;35.7179;-3.701;10;4.1;mb;;124;2.862;0.59;us;us20005asy;2022-08-02 11:21;55 km NNE of Al Hoceïma, Morocco;earthquake;8.2;1.9;0.261;4;reviewed;us;us
2016-03-15 00:40;35.6879;-3.634;10;5.2;mww;;30;0.548;0.66;us;us10004xp4;2022-08-07 06:17;55 km NNE of Al Hoceïma, Morocco;earthquake;3.2;1.8;;;reviewed;us;us
2016-03-12 10:17;35.6643;-3.5879;10;4.9;mww;;59;2.266;0.62;us;us10004x0y;2022-08-02 10:13;55 km NE of Al Hoceïma, Morocco;earthquake;4.2;1.8;;;reviewed;us;us
2016-03-12 10:04;35.6221;-3.5757;10;4.8;mww;;45;2.291;0.78;us;us10004x0u;2022-08-02 10:16;52 km NE of Al Hoceïma, Morocco;earthquake;7.5;1.8;;;reviewed;us;us
2016-03-11 04:40;35.854;-3.7957;10;4.3;mb;;122;2.043;0.89;us;us200059zf;2016-05-20 20:05;68 km N of Al Hoceïma, Morocco;earthquake;4.4;1.9;0.178;9;reviewed;us;us
2016-03-10 23:19;35.6577;-3.6245;10;4.6;mb;;72;2.856;0.65;us;us20005a01;2016-05-20 20:05;53 km NNE of Al Hoceïma, Morocco;earthquake;5.8;1.9;0.165;11;reviewed;us;us
2016-03-10 23:16;35.6992;-3.5952;10;5;mww;;24;2.248;0.69;us;us10004wp4;2022-08-02 09:54;58 km NNE of Al Hoceïma, Morocco;earthquake;6.4;1.7;;;reviewed;us;us
2016-03-10 18:04;35.7077;-3.6625;10;4.2;mb;;89;2.194;1.05;us;us10004xth;2016-05-16 14:01;56 km NNE of Al Hoceïma, Morocco;earthquake;7.6;1.9;0.121;19;reviewed;us;us
2016-03-09 18:46;35.6773;-3.5733;10;4.8;mb;;30;2.272;0.54;us;us10004wer;2022-08-02 09:45;57 km NE of Al Hoceïma, Morocco;earthquake;6.7;1.8;0.045;152;reviewed;us;us
2016-03-02 08:41;36.2028;-8.168;10;4.3;mb;;63;1.068;0.93;us;us10004urx;2016-05-06 19:34;93 km SSW of Faro, Portugal;earthquake;5.5;1.9;0.239;5;reviewed;us;us
2016-02-23 05:12;35.6949;-3.5641;10;4.7;mb;;81;2.273;0.78;us;us10004rzc;2016-05-03 19:44;59 km NE of Al Hoceïma, Morocco;earthquake;5.6;1.9;0.074;55;reviewed;us;us
2016-02-23 03:46;35.6866;-3.6285;10;4.8;mb;;45;2.227;0.72;us;us10004ryd;2016-05-03 19:44;55 km NNE of Al Hoceïma, Morocco;earthquake;7.3;1.8;0.052;116;reviewed;us;us
2016-02-21 23:14;35.7366;-3.5222;10;4.6;mb;;74;2.291;0.71;us;us10004rmk;2022-08-02 07:25;65 km NE of Al Hoceïma, Morocco;earthquake;7.6;1.8;0.088;39;reviewed;us;us
2016-02-21 22:46;35.7375;-3.5108;10;5.1;mww;;25;2.3;0.77;us;us10004rmh;2022-08-07 05:56;66 km NE of Al Hoceïma, Morocco;earthquake;6.1;1.8;;;reviewed;us;us
2016-02-09 20:12;36.5297;3.0859;11.12;4.7;mb;;72;3.435;0.97;us;us20004z5z;2022-08-07 05:33;1 km SSE of Bougara, Algeria;earthquake;3.7;4;0.066;69;reviewed;us;us
2016-02-07 09:57;36.6186;-11.1349;14.87;4.7;mb;;110;1.92;0.74;us;us20004zbx;2016-04-18 21:33;200 km WSW of Sagres, Portugal;earthquake;11;4.9;0.246;5;reviewed;us;us
2016-02-05 04:04;35.6181;-3.8796;10;4.3;mb;;109;2.861;0.89;us;us20004z1n;2016-04-18 21:33;40 km N of Al Hoceïma, Morocco;earthquake;7.7;1.9;0.218;6;reviewed;us;us
2016-01-31 11:25;36.5911;-3.0498;10;4.9;mb;;55;1.916;0.57;us;us20004w5y;2022-08-07 05:11;17 km S of Adra, Spain;earthquake;6.1;1.8;0.055;107;reviewed;us;us
2016-01-27 01:32;35.6728;-3.568;10;4.9;mb;;32;2.278;0.89;us;us20004uze;2022-08-02 03:26;57 km NE of Al Hoceïma, Morocco;earthquake;6.1;1.8;0.036;270;reviewed;us;us
2016-01-25 09:52;35.739;-3.5856;10;4.9;mb;;32;2.242;0.58;us;us10004h2m;2022-08-02 03:13;62 km NNE of Al Hoceïma, Morocco;earthquake;5.9;1.8;0.037;225;reviewed;us;us
2016-01-25 03:15;35.6955;-3.6741;10;4.1;mb;;114;2.189;0.68;us;us20004vjq;2016-04-08 19:06;54 km NNE of Al Hoceïma, Morocco;earthquake;6.8;2;0.37;2;reviewed;us;us
2016-01-25 00:03;35.6749;-3.7449;10;4.7;mb;;97;2.143;0.98;us;us10004gyu;2016-04-08 19:06;50 km NNE of Al Hoceïma, Morocco;earthquake;6.6;1.8;0.065;72;reviewed;us;us
2016-01-24 23:34;35.6805;-3.723;10;5.3;mb;;37;2.158;0.92;us;us10004gyj;2022-08-02 03:04;51 km NNE of Al Hoceïma, Morocco;earthquake;3.3;1.8;0.032;324;reviewed;us;us
2016-01-24 23:22;35.6493;-3.6818;12;6.3;mww;;20;2.201;0.92;us;us10004gy9;2022-08-07 05:02;49 km NNE of Al Hoceïma, Morocco;earthquake;5.9;1.7;;;reviewed;us;us
2016-01-21 08:47;35.6247;-3.6499;10;5.1;mwr;;65;2.234;0.85;us;us10004g3i;2022-08-07 04:58;48 km NNE of Al Hoceïma, Morocco;earthquake;7.5;1.8;;;reviewed;us;mdd
2015-11-05 23:03;44.444;6.697;2;3.8;mwr;;;;1.13;us;us10003v3y;2022-08-01 12:08;3 km NW of Jausiers, France;earthquake;6;2.9;0.042;54;reviewed;ldg;us
2015-10-29 14:55;37.3832;-2.1387;0;3.2;mb_lg;;;;0.79;us;us200040kb;2022-08-01 10:37;1 km ESE of Albox, Spain;earthquake;4;2;;;reviewed;mdd;mdd
2015-10-28 20:37;42.166;3.2175;7.85;4.1;mb;;46;0.373;1.17;us;us200040cq;2022-08-01 10:29;8 km ENE of l'Escala, Spain;earthquake;4.8;2.9;0.234;5;reviewed;us;us
2015-10-21 04:39;37.38;-8.55;11;2.9;mb_lg;;;;0.98;us;us10003rni;2022-08-01 09:53;6 km N of Monchique, Portugal;earthquake;4.5;9.1;;;reviewed;mdd;mdd
2015-09-10 03:32;44.81;7.15;11;3.1;ml;;;;0.55;us;us20003hpq;2022-08-01 00:23;0 km W of Villar Pellice, Italy;earthquake;4;7.6;;;reviewed;rom;rom
2015-07-22 00:35;37.35;-8.48;15;3.4;ml;;;;0.95;us;us20002zbm;2015-10-14 17:05;7 km ENE of Monchique, Portugal;earthquake;1.6;2.6;;;reviewed;inmg;inmg
2015-07-18 19:26;38.79;-9.42;18;3.2;ml;;;;0.46;us;us20002yg9;2022-07-31 15:24;2 km ESE of Colares, Portugal;earthquake;6.3;6.6;;;reviewed;inmg;inmg
2015-07-15 03:38;35.671;4.556;10;3.8;mb;;164;3.898;1.48;us;us20002xky;2022-07-31 14:44;4 km SSE of M’Sila, Algeria;earthquake;6.1;2;0.295;3;reviewed;us;us
2015-05-21 21:52;51.304;1.438;12;3.7;mwr;;;;1.84;us;us10002bap;2022-08-07 04:02;3 km SSE of Ramsgate, United Kingdom;earthquake;6.1;4.7;0.062;25;reviewed;bgs;us
2015-05-08 01:48;36.7986;5.352;10;4.3;mb;;82;3.398;1.1;us;us20002dpu;2015-07-17 03:05;24 km E of Bejaïa, Algeria;earthquake;6.3;1.9;0.177;9;reviewed;us;us
2015-05-01 21:43;41.514;-8.4398;20.7;3.3;mb_lg;;;;0.19;us;us20002b1p;2022-07-30 23:53;1 km WSW of Arcos, Portugal;earthquake;10.9;10;;;reviewed;mdd;mdd
2015-03-26 03:41;37.1259;-3.7283;0;2.9;mb_lg;;;;0.31;us;us10001r1y;2022-07-28 00:42;5 km WSW of Las Gabias, Spain;earthquake;7;2;;;reviewed;mdd;mdd
2015-03-24 13:04;35.6782;5.6816;21.06;4.2;mb;;86;2.982;0.85;us;us10001qbr;2015-06-09 17:30;3 km E of Râs el Aïoun, Algeria;earthquake;4;5.7;0.159;11;reviewed;us;us
2015-03-21 18:55;35.6766;5.679;10;4.8;mb;;64;2.984;0.68;us;us10001phk;2022-07-27 23:31;3 km E of Râs el Aïoun, Algeria;earthquake;6.5;1.8;0.048;133;reviewed;us;us
2015-03-17 17:14;35.7244;5.6524;10;4.4;mb;;63;3.005;0.9;us;us10001n98;2015-06-03 20:46;5 km N of Râs el Aïoun, Algeria;earthquake;4.9;1.9;0.076;50;reviewed;us;us
2015-03-17 11:57;36.0433;0.4238;13.67;4.2;mb;;83;0.177;0.89;us;us10001n61;2015-06-03 20:46;32 km ENE of Mostaganem, Algeria;earthquake;4.6;4.4;0.176;10;reviewed;us;us
2015-03-16 18:50;35.7532;5.6736;10;4;mb;;101;2.987;1.22;us;us10001mzr;2015-06-03 20:46;9 km NNE of Râs el Aïoun, Algeria;earthquake;7.7;1.9;0.365;3;reviewed;us;us
2015-03-16 07:13;36.5079;3.0233;10;3.7;mb;;87;1.979;1.33;us;us10001mqk;2022-07-27 22:40;3 km SE of Bouinan, Algeria;earthquake;6.9;1.9;0.292;3;reviewed;us;us
2015-03-15 07:22;35.7149;5.7067;10;4.6;mb;;92;2.961;0.6;us;us10001mic;2015-06-03 20:46;7 km NE of Râs el Aïoun, Algeria;earthquake;2.7;1.9;0.095;41;reviewed;us;us
2015-03-08 01:02;37.8906;-15.3369;10;4.4;mb;;154;4.871;1.49;us;usc000twie;2015-05-27 20:48;Azores-Cape St. Vincent Ridge;earthquake;10.8;2;0.381;4;reviewed;us;us
2015-02-25 17:55;49;-2.4;2;3.7;ml;;;;0.82;us;usc000tt9q;2022-07-27 19:15;30 km SW of Saint Helier, Jersey;earthquake;3.8;6.8;;;reviewed;ldg;ldg
2015-02-23 11:16;39.0574;-2.6729;7.6;4.5;mwr;;17;0.97;0.74;us;usc000tsgt;2022-08-07 03:50;12 km NNE of Ossa de Montiel, Spain;earthquake;3.6;3.6;0.083;14;reviewed;us;us
2015-02-09 05:02;36.3558;-4.5334;89.7;3.8;ml;;108;0.82;1.53;us;usc000tnby;2015-05-04 18:47;22 km SSE of Fuengirola, Spain;earthquake;3.6;7.8;0.085;18;reviewed;mdd;us
2015-02-01 18:38;36.5438;2.985;10;4.2;mb;;98;1.958;1.39;us;usc000tkuh;2015-05-02 10:06;1 km NNW of Bouinan, Algeria;earthquake;7.3;2;0.237;5;reviewed;us;us
2015-02-01 15:06;36.4862;3.0115;19.05;4.7;mb;;74;1.965;1.27;us;usc000tks8;2022-07-27 14:22;5 km SSE of Bouinan, Algeria;earthquake;6;4.3;0.13;21;reviewed;us;us
2015-01-27 13:30;51.072;-1.299;3;2.9;ml;;;;1.01;us;usc000tjwr;2022-07-27 13:28;1 km ENE of Winchester, United Kingdom;earthquake;3.2;6.6;;;reviewed;bgs;bgs
2015-01-01 17:43;39.4782;-0.4088;11.5;2.6;mb_lg;;;;0.77;us;usc000tbpn;2022-07-27 08:33;0 km ENE of Mislata, Spain;earthquake;10.6;5.7;;;reviewed;mdd;mdd
2014-12-26 12:55;36.5237;3.0667;14.26;5.1;mb;;34;2.847;0.94;us;usc000ta2u;2022-07-27 07:34;2 km SSW of Bougara, Algeria;earthquake;5;2.5;0.041;210;reviewed;us;us
2014-12-23 03:59;36.4956;3.0527;13.43;4.7;mb;;54;0.427;1.22;us;usc000t9cf;2022-07-27 07:27;5 km SSW of Bougara, Algeria;earthquake;4.9;4;0.063;90;reviewed;us;us
2014-12-23 03:00;36.4924;3.0247;7.29;4.9;mb;;36;0.447;1.12;us;usc000t9ca;2022-07-27 07:26;5 km SE of Bouinan, Algeria;earthquake;5;3.8;0.041;202;reviewed;us;us
2014-12-21 12:53;36.576;2.9621;21.4;4.4;mb;;157;1.948;1.36;us;usc000t8y2;2015-03-05 21:59;4 km W of Chebli, Algeria;earthquake;6.2;8.6;0.268;4;reviewed;us;us
2014-12-19 06:06;36.544;2.9827;10;4.6;mb;;58;0.449;1.45;us;usc000t87x;2022-07-27 07:00;1 km NNW of Bouinan, Algeria;earthquake;4.4;1.8;0.09;40;reviewed;us;us
2014-12-16 10:02;36.4425;3.013;15.36;4;mb;;95;0.246;0.91;us;usc000t7b6;2022-07-27 06:41;10 km S of Bouinan, Algeria;earthquake;5.6;4.8;0.26;5;reviewed;us;us
2014-11-14 20:13;36.4023;3.4436;10;4.2;mb;;88;2.293;0.92;us;usc000sxgl;2022-07-27 06:27;22 km SW of Lakhdaria, Algeria;earthquake;6.7;1.4;0.159;18;reviewed;us;us
2014-11-02 13:32;35.7398;-4.4709;111.35;4.1;mb;;55;0.753;0.97;us;usc000stit;2015-01-20 04:03;72 km NW of Al Hoceïma, Morocco;earthquake;4.2;4.2;0.166;11;reviewed;us;us
2014-10-22 22:05;36.7833;-9.6333;22;4;mb;;;;0.71;us;usc000sul8;2015-01-16 20:25;66 km WSW of Sagres, Portugal;earthquake;5.8;6.2;0.195;8;reviewed;inmg;us
2014-09-21 08:58;36.761;3.1897;10;3.6;ml;;173;2.692;0.87;us;usb000seqs;2014-12-18 19:05;1 km N of Bordj el Kiffan, Algeria;earthquake;8;2;;;reviewed;us;alg
2014-09-08 07:46;36.5346;3.0628;13.94;4;ml;;179;2.836;1.24;us;usb000sab0;2014-12-05 18:36;1 km WSW of Bougara, Algeria;earthquake;8.3;8.5;;;reviewed;us;alg
2014-08-21 20:22;35.7201;0.1522;15.6;4.1;mb;;174;0.509;1.26;us;usb000s56s;2014-11-21 21:06;24 km SSE of Mostaganem, Algeria;earthquake;3.8;6.2;0.262;4;reviewed;us;us
2014-08-19 09:38;36.9303;-5.5607;11.33;4.6;mb;;44;0.244;0.6;us;usb000s46p;2014-11-14 23:07;1 km WNW of Puerto Serrano, Spain;earthquake;;4.8;0.193;12;reviewed;us;us
2014-08-01 00:11;36.8561;3.181;10;5.5;mww;;36;2.608;0.9;us;usb000rz1p;2022-08-06 20:52;11 km NW of Aïn Taya, Algeria;earthquake;;1.7;;;reviewed;us;us
2014-07-23 12:26;48.983;-2.333;2;3.3;ml;;;;0.46;us;usb000rwp1;2014-10-24 21:49;France;earthquake;;6.1;;;reviewed;ldg;bgs
2014-07-13 23:09;44.4833;6.6833;2;4.1;mb;;;;0.96;us;usb000rsq4;2014-10-10 04:02;8 km NNW of Jausiers, France;earthquake;;5.5;0.234;5;reviewed;ldg;us
2014-07-11 07:54;49.151;-2.419;12.4;3.9;mb;;;;1.48;us;usb000rrzr;2022-07-26 15:30;23 km W of Saint Helier, Jersey;earthquake;;4.8;0.297;3;reviewed;bgs;us
2014-07-09 14:36;36.8882;-3.9222;62.2;4.2;mb;;77;0.24;1.63;us;usb000rrbl;2014-10-10 04:02;7 km NE of Canillas de Albaida, Spain;earthquake;;6.8;0.237;5;reviewed;mdd;us
2014-06-21 21:32;44.48;6.69;2;4;ml;;;;0.74;us;usc000rjvd;2014-09-19 13:23;7 km NNW of Jausiers, France;earthquake;;6.3;;;reviewed;ldg;ldg
2014-06-02 03:02;35.929;-3.545;0;4.4;mb;;;;0.66;us;usc000ra1b;2014-08-25 21:21;83 km NNE of Al Hoceïma, Morocco;earthquake;;1.9;0.219;6;reviewed;mdd;us
2014-05-22 01:22;35.7854;0.2406;10;4.8;mwr;;39;2.056;0.86;us;usb000qz78;2014-08-23 04:36;21 km SE of Mostaganem, Algeria;earthquake;;1.8;0.08;15;reviewed;us;us
2014-05-21 22:57;35.737;0.2223;11.34;4;mb;;89;2.091;0.91;us;usb000qz67;2014-08-23 04:36;24 km SSE of Mostaganem, Algeria;earthquake;;5.4;0.519;1;reviewed;us;us
2014-05-17 12:46;49.7934;8.6319;10;3.6;mwr;;56;1.478;1.38;us;usb000qsmq;2022-07-26 11:11;2 km ESE of Pfungstadt, Germany;earthquake;;1.6;0.073;18;reviewed;us;us
2014-05-11 09:46;37.3422;-12.4842;15;4.2;mb;;291;2.926;0.74;us;usb000qhqv;2014-08-05 20:55;Azores-Cape St. Vincent Ridge;earthquake;;9.8;0.526;2;reviewed;us;us
2014-04-29 03:03;42.9918;-0.0072;11.1;4.1;mwr;;181;0.36;1;us;usb000q3ee;2014-07-14 16:11;6 km ENE of Pierrefitte-Nestalas, France;earthquake;;4.6;0.078;16;reviewed;mdd;us
2014-04-13 09:46;37.0232;-12.3965;16.32;4.6;mb;;222;2.856;1.31;us;usb000pmg0;2014-06-30 22:38;Azores-Cape St. Vincent Ridge;earthquake;;7.4;0.274;5;reviewed;us;us
2014-04-07 15:27;44.6036;6.7073;8.07;4.8;mwr;;19;0.448;1.27;us;usc000p9jb;2022-07-26 08:28;7 km SE of Guillestre, France;earthquake;;2;0.042;54;reviewed;us;us
2014-03-24 20:20;36.931;-3.6912;10;3.8;mb;;84;2.243;1.04;us;usc000nquf;2022-07-26 06:38;5 km W of Albuñuelas, Spain;earthquake;;2;0.51;2;reviewed;us;us
2014-03-24 20:12;36.9391;5.6063;10;4.2;mb;;79;3.25;1.22;us;usc000np9b;2014-05-23 20:54;19 km NW of Jijel, Algeria;earthquake;;1.9;0.263;5;reviewed;us;us
2014-03-22 20:03;36.8221;-12.359;10;4.2;mb;;180;2.845;0.81;us;usc000nnp5;2014-05-23 20:54;Azores-Cape St. Vincent Ridge;earthquake;;2;0.303;3;reviewed;us;us
2014-03-20 19:27;35.8883;-0.3949;13.96;4.2;mb;;53;0.199;1.14;us;usc000njdz;2022-07-26 06:09;12 km NW of Aïn el Bya, Algeria;earthquake;;5.2;0.526;3;reviewed;us;us
2014-02-24 09:24;36.56;-2.8;10;3.8;ml;;;;1.2;us;usc000n4te;2014-05-06 20:03;24 km S of El Ejido, Spain;earthquake;;1.9;;;reviewed;mdd;mdd
2014-02-22 14:30;36.8088;3.6616;14.29;4.3;mb;;106;0.833;1.02;us;usc000mwn1;2022-07-26 03:54;13 km NE of Thenia, Algeria;earthquake;;3.3;0.137;15;reviewed;us;us
2014-02-20 08:21;51.363;-4.164;3;4.1;ml;;;;0.87;us;usc000muba;2014-05-06 20:03;17 km NNW of Ilfracombe, United Kingdom;earthquake;;1.9;;;reviewed;bgs;bgs
2013-12-27 19:50;36.802;-12.2453;10;4.2;mb;;122;2.757;0.97;us;usc000lt5s;2014-02-28 03:44;295 km W of Sagres, Portugal;earthquake;;2;0.373;;reviewed;us;us
2013-12-11 17:49;48.267;-4.25;2;3.5;ml;;;;1.36;us;usc000lim7;2022-07-25 23:18;6 km WSW of Le Faou, France;earthquake;;2;;;reviewed;ldg;ldg
2013-11-27 16:53;36.3272;-5.2248;1.9;3.5;mb;;;;1.87;us;usb000l8dx;2014-02-11 20:08;5 km SSE of Manilva, Spain;earthquake;;7;0.493;;reviewed;mdd;us
2013-11-21 04:53;47.6928;-2.8274;4;4.5;mb;;89;0.32;1.35;us;usb000l3gp;2022-07-25 22:06;1 km WSW of Plescop, France;earthquake;;5.6;0.312;;reviewed;ldg;us
2013-11-05 01:34;40.3284;-3.8126;0;3.4;mb_lg;;;;1.26;us;usb000ktx1;2022-08-06 15:03;2 km SSE of Alcorcón, Spain;earthquake;;2;;;reviewed;mdd;mdd
